date,spd,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,t_s,v_ms,P_batt_W,P_mech_total_W
2022-09-04 12:25:10+00:00,7.933857226,,,,,382.0,2.2038492294444443,89.89099195681153,0.0
2022-09-04 12:25:12+00:00,9.218784542,,,,,384.0,2.5607734838888887,94.37145394942092,0.0
2022-09-04 12:25:14+00:00,9.819560433,,,,,386.0,2.7276556758333332,89.68561607172761,0.0
2022-09-04 12:25:16+00:00,10.25484002,,,,,388.0,2.8485666722222223,89.80237681907987,0.0
2022-09-04 12:25:18+00:00,11.0107737,,,,,390.0,3.05854825,99.07440311924593,0.0
2022-09-04 12:25:20+00:00,11.82656705,,,,,392.0,3.2851575138888887,102.68202150890679,0.0
2022-09-04 12:25:22+00:00,12.39177802,,,,,394.0,3.4421605611111112,95.90595512230182,0.0
2022-09-04 12:25:24+00:00,12.75854379,,,,,396.0,3.544039941666666,87.26780684550067,0.0
2022-09-04 12:25:26+00:00,13.01997031,,,,,398.0,3.616658419444444,81.88908341076218,0.0
2022-09-04 12:25:28+00:00,13.22145548,,,,,400.0,3.672626522222222,79.02667337085471,0.0
2022-09-04 12:25:30+00:00,13.38625208,,,,,402.0,3.7184033555555556,77.46163287593956,0.0
2022-09-04 12:25:32+00:00,13.52704967,,,,,404.0,3.7575137972222223,76.60004312953538,0.0
2022-09-04 12:25:34+00:00,13.65129108,,,,,406.0,3.7920252999999997,76.14613563391633,0.0
2022-09-04 12:25:36+00:00,13.76366472,,,,,408.0,3.8232402,75.94626008795217,0.0
2022-09-04 12:25:38+00:00,13.86731121,,,,,410.0,3.852030891666667,75.91566381268953,0.0
2022-09-04 12:25:40+00:00,13.96443559,,,,,412.0,3.879009886111111,79.58746354250027,0.0
2022-09-04 12:25:42+00:00,14.05663742,,,,,414.0,3.9046215055555553,79.75368592003667,0.0
2022-09-04 12:25:44+00:00,14.41127809,,,,,416.0,4.0031328027777775,86.58745604028489,0.0
2022-09-04 12:25:46+00:00,14.22825676,,,,,418.0,3.9522935444444447,92.07431048536382,0.0
2022-09-04 12:25:48+00:00,14.93359107,,,,,420.0,4.148219741666667,101.11529424420152,0.0
2022-09-04 12:25:50+00:00,15.16048724,,,,,422.0,4.211246455555555,101.00860854086136,0.0
2022-09-04 12:25:52+00:00,15.37719402,,,,,424.0,4.271442783333333,84.49238777572047,0.0
2022-09-04 12:25:54+00:00,15.55617489,,,,,426.0,4.321159691666667,66.53580514580894,0.0
2022-09-04 12:25:56+00:00,15.08994074,,,,,428.0,4.191650205555555,57.8525602087988,0.0
2022-09-04 12:25:58+00:00,14.72194517,,,,,430.0,4.089429213888889,69.84007305595394,0.0
2022-09-04 12:26:00+00:00,15.0552316,,,,,432.0,4.182008777777778,101.3409935319739,0.0
2022-09-04 12:26:02+00:00,15.40549161,,,,,434.0,4.279303225,123.70284774805249,0.0
2022-09-04 12:26:04+00:00,16.25573309,,,,,436.0,4.515481413888889,114.36060597513008,0.0
2022-09-04 12:26:06+00:00,16.67134654,,,,,438.0,4.630929594444444,65.90452186455228,0.0
2022-09-04 12:26:08+00:00,15.8454251,,,,,440.0,4.401506972222222,0.0,16.514786437793546
2022-09-04 12:26:10+00:00,14.64768988,,,,,442.0,4.068802744444445,0.0,26.42698278181979
2022-09-04 12:26:12+00:00,13.88183985,,,,,444.0,3.856066625,0.0,5.337087717877267
2022-09-04 12:26:14+00:00,13.61963436,,,,,446.0,3.7832317666666664,51.13646886666783,0.0
2022-09-04 12:26:16+00:00,13.60994445,,,,,448.0,3.780540125,68.71760508075148,0.0
2022-09-04 12:26:18+00:00,13.73443687,,,,,450.0,3.8151213527777776,78.8958727749879,0.0
2022-09-04 12:26:20+00:00,13.9353738,,,,,452.0,3.8709371666666668,85.65022769223322,0.0
2022-09-04 12:26:22+00:00,14.18315463,,,,,454.0,3.9397651750000002,90.75300371453201,0.0
2022-09-04 12:26:24+00:00,14.46160746,,,,,456.0,4.017113183333334,95.0257745600702,0.0
2022-09-04 12:26:26+00:00,14.7612356,,,,,458.0,4.100343222222222,98.865657175682,0.0
2022-09-04 12:26:28+00:00,15.07605035,,,,,460.0,4.187791763888889,102.4746561168525,0.0
2022-09-04 12:26:30+00:00,15.40203644,,,,,462.0,4.2783434555555555,105.96232912775157,0.0
2022-09-04 12:26:32+00:00,15.73637298,,,,,464.0,4.371214716666667,109.39276552177336,0.0
2022-09-04 12:26:34+00:00,16.07701279,,,,,466.0,4.465836886111111,127.4665814314022,0.0
2022-09-04 12:26:36+00:00,16.4224385,,,,,468.0,4.561788472222221,185.12066584951882,0.0
2022-09-04 12:26:38+00:00,17.7003592,,,,,470.0,4.916766444444445,247.43680315490772,0.0
2022-09-04 12:26:40+00:00,20.41391044,,,,,472.0,5.670530677777777,275.8236303025462,0.0
2022-09-04 12:26:42+00:00,20.84813746,,,,,474.0,5.791149294444445,196.1584523995112,0.0
2022-09-04 12:26:44+00:00,21.0371482,,,,,476.0,5.843652277777778,111.10681214960276,0.0
2022-09-04 12:26:46+00:00,20.75254401,,,,,478.0,5.764595558333333,68.88968922964813,0.0
2022-09-04 12:26:48+00:00,19.99718078,,,,,480.0,5.554772438888889,52.572396020834354,0.0
2022-09-04 12:26:50+00:00,19.41078538,,,,,482.0,5.391884827777778,66.8675423196777,0.0
