date,spd
2022-09-04 13:34:32.547000+00:00,0.06
2022-09-04 13:34:32.670000+00:00,0.04
2022-09-04 13:34:32.762000+00:00,0.13
2022-09-04 13:34:32.854000+00:00,0.085
2022-09-04 13:34:32.977000+00:00,0.09
2022-09-04 13:34:33.100000+00:00,0.055
2022-09-04 13:34:33.193000+00:00,0.04
2022-09-04 13:34:33.285000+00:00,0.065
2022-09-04 13:34:33.408000+00:00,0.06
2022-09-04 13:34:33.494000+00:00,0.06
2022-09-04 13:34:33.576000+00:00,0.07
2022-09-04 13:34:33.686000+00:00,0.085
2022-09-04 13:34:33.796000+00:00,0.075
2022-09-04 13:34:33.906000+00:00,0.09
2022-09-04 13:34:33.989000+00:00,0.18
2022-09-04 13:34:34.071000+00:00,0.215
2022-09-04 13:34:34.181000+00:00,0.135
2022-09-04 13:34:34.291000+00:00,0.15
2022-09-04 13:34:34.401000+00:00,0.11
2022-09-04 13:34:34.507000+00:00,0.055
2022-09-04 13:34:34.585000+00:00,0.07
2022-09-04 13:34:34.663000+00:00,0.085
2022-09-04 13:34:34.767000+00:00,0.05
2022-09-04 13:34:34.871000+00:00,0.07
2022-09-04 13:34:34.976000+00:00,0.04
2022-09-04 13:34:35.080000+00:00,0.05
2022-09-04 13:34:35.184000+00:00,0.04
2022-09-04 13:34:35.288000+00:00,0.075
2022-09-04 13:34:35.392000+00:00,0.1
2022-09-04 13:34:35.477000+00:00,0.08
2022-09-04 13:34:35.564000+00:00,0.075
2022-09-04 13:34:35.680000+00:00,0.065
2022-09-04 13:34:35.796000+00:00,0.035
2022-09-04 13:34:35.912000+00:00,0.065
2022-09-04 13:34:35.999000+00:00,0.05
2022-09-04 13:34:36.086000+00:00,0.07
2022-09-04 13:34:36.202000+00:00,0.03
2022-09-04 13:34:36.318000+00:00,0.03
2022-09-04 13:34:36.434000+00:00,0.06
2022-09-04 13:34:36.519000+00:00,0.07
2022-09-04 13:34:36.601000+00:00,0.075
2022-09-04 13:34:36.711000+00:00,0.075
2022-09-04 13:34:36.821000+00:00,0.11
2022-09-04 13:34:36.931000+00:00,0.04
2022-09-04 13:34:37.014000+00:00,0.03
2022-09-04 13:34:37.096000+00:00,0.08
2022-09-04 13:34:37.206000+00:00,0.06
2022-09-04 13:34:37.316000+00:00,0.055
2022-09-04 13:34:37.426000+00:00,0.04
2022-09-04 13:34:37.506000+00:00,0.05
2022-09-04 13:34:37.584000+00:00,0.095
2022-09-04 13:34:37.688000+00:00,0.055
2022-09-04 13:34:37.792000+00:00,0.06
2022-09-04 13:34:37.896000+00:00,0.08
2022-09-04 13:34:38.001000+00:00,0.105
2022-09-04 13:34:38.105000+00:00,0.075
2022-09-04 13:34:38.209000+00:00,0.06
2022-09-04 13:34:38.313000+00:00,0.095
2022-09-04 13:34:38.417000+00:00,0.24
2022-09-04 13:34:38.499000+00:00,0.28
2022-09-04 13:34:38.581000+00:00,0.325
2022-09-04 13:34:38.691000+00:00,0.48
2022-09-04 13:34:38.801000+00:00,0.535
2022-09-04 13:34:38.911000+00:00,0.52
2022-09-04 13:34:38.994000+00:00,0.52
2022-09-04 13:34:39.076000+00:00,0.43
2022-09-04 13:34:39.186000+00:00,0.48
2022-09-04 13:34:39.296000+00:00,0.425
2022-09-04 13:34:39.406000+00:00,0.38
2022-09-04 13:34:39.495000+00:00,0.37
2022-09-04 13:34:39.587000+00:00,0.39
2022-09-04 13:34:39.710000+00:00,0.28
2022-09-04 13:34:39.802000+00:00,0.22
2022-09-04 13:34:39.894000+00:00,0.125
2022-09-04 13:34:40.017000+00:00,0.105
2022-09-04 13:34:40.110000+00:00,0.25
2022-09-04 13:34:40.202000+00:00,0.54
2022-09-04 13:34:40.325000+00:00,0.72
2022-09-04 13:34:40.448000+00:00,0.48
2022-09-04 13:34:40.528000+00:00,0.43
2022-09-04 13:34:40.601000+00:00,0.34
2022-09-04 13:34:40.700000+00:00,0.29
2022-09-04 13:34:40.798000+00:00,0.255
2022-09-04 13:34:40.896000+00:00,0.19
2022-09-04 13:34:40.995000+00:00,0.185
2022-09-04 13:34:41.093000+00:00,0.215
2022-09-04 13:34:41.192000+00:00,0.215
2022-09-04 13:34:41.290000+00:00,0.165
2022-09-04 13:34:41.364000+00:00,0.17
2022-09-04 13:34:41.440000+00:00,0.185
2022-09-04 13:34:41.544000+00:00,0.21
2022-09-04 13:34:41.648000+00:00,0.16
2022-09-04 13:34:41.752000+00:00,0.13
2022-09-04 13:34:41.856000+00:00,0.125
2022-09-04 13:34:41.961000+00:00,0.12
2022-09-04 13:34:42.065000+00:00,0.145
2022-09-04 13:34:42.169000+00:00,0.255
2022-09-04 13:34:42.273000+00:00,0.43
2022-09-04 13:34:42.351000+00:00,0.46
2022-09-04 13:34:42.434000+00:00,0.31
2022-09-04 13:34:42.557000+00:00,0.17
2022-09-04 13:34:42.680000+00:00,0.115
2022-09-04 13:34:42.772000+00:00,0.11
2022-09-04 13:34:42.864000+00:00,0.11
2022-09-04 13:34:42.987000+00:00,0.18
2022-09-04 13:34:43.080000+00:00,0.16
2022-09-04 13:34:43.172000+00:00,0.1
2022-09-04 13:34:43.295000+00:00,0.09
2022-09-04 13:34:43.387000+00:00,0.09
2022-09-04 13:34:43.476000+00:00,0.145
2022-09-04 13:34:43.586000+00:00,0.11
2022-09-04 13:34:43.696000+00:00,0.07
2022-09-04 13:34:43.806000+00:00,0.105
2022-09-04 13:34:43.889000+00:00,0.1
2022-09-04 13:34:43.971000+00:00,0.09
2022-09-04 13:34:44.081000+00:00,0.065
2022-09-04 13:34:44.191000+00:00,0.07
2022-09-04 13:34:44.301000+00:00,0.05
2022-09-04 13:34:44.384000+00:00,0.09
2022-09-04 13:34:44.465000+00:00,0.085
2022-09-04 13:34:44.569000+00:00,0.1
2022-09-04 13:34:44.673000+00:00,0.11
2022-09-04 13:34:44.777000+00:00,0.255
2022-09-04 13:34:44.881000+00:00,0.29
2022-09-04 13:34:44.986000+00:00,0.19
2022-09-04 13:34:45.090000+00:00,0.195
2022-09-04 13:34:45.194000+00:00,0.205
2022-09-04 13:34:45.298000+00:00,0.195
2022-09-04 13:34:45.376000+00:00,0.21
2022-09-04 13:34:45.458000+00:00,0.165
2022-09-04 13:34:45.574000+00:00,0.075
2022-09-04 13:34:45.690000+00:00,0.07
2022-09-04 13:34:45.806000+00:00,0.115
2022-09-04 13:34:45.893000+00:00,0.08
2022-09-04 13:34:45.980000+00:00,0.12
2022-09-04 13:34:46.096000+00:00,0.095
2022-09-04 13:34:46.212000+00:00,0.075
2022-09-04 13:34:46.328000+00:00,0.06
2022-09-04 13:34:46.415000+00:00,0.07
2022-09-04 13:34:46.498000+00:00,0.075
2022-09-04 13:34:46.596000+00:00,0.065
2022-09-04 13:34:46.695000+00:00,0.075
2022-09-04 13:34:46.793000+00:00,0.075
2022-09-04 13:34:46.891000+00:00,0.07
2022-09-04 13:34:46.990000+00:00,0.125
2022-09-04 13:34:47.088000+00:00,0.08
2022-09-04 13:34:47.187000+00:00,0.095
2022-09-04 13:34:47.261000+00:00,0.09
2022-09-04 13:34:47.334000+00:00,0.09
2022-09-04 13:34:47.439000+00:00,0.12
2022-09-04 13:34:47.562000+00:00,0.095
2022-09-04 13:34:47.654000+00:00,0.07
2022-09-04 13:34:47.746000+00:00,0.08
2022-09-04 13:34:47.869000+00:00,0.075
2022-09-04 13:34:47.992000+00:00,0.065
2022-09-04 13:34:48.085000+00:00,0.06
2022-09-04 13:34:48.177000+00:00,0.08
2022-09-04 13:34:48.300000+00:00,0.085
2022-09-04 13:34:48.392000+00:00,0.09
2022-09-04 13:34:48.480000+00:00,0.09
2022-09-04 13:34:48.584000+00:00,0.07
2022-09-04 13:34:48.688000+00:00,0.08
2022-09-04 13:34:48.792000+00:00,0.08
2022-09-04 13:34:48.896000+00:00,0.11
2022-09-04 13:34:49.001000+00:00,0.13
2022-09-04 13:34:49.105000+00:00,0.135
2022-09-04 13:34:49.209000+00:00,0.145
2022-09-04 13:34:49.287000+00:00,0.16
2022-09-04 13:34:49.365000+00:00,0.225
2022-09-04 13:34:49.471000+00:00,0.16
2022-09-04 13:34:49.581000+00:00,0.14
2022-09-04 13:34:49.691000+00:00,0.19
2022-09-04 13:34:49.801000+00:00,0.215
2022-09-04 13:34:49.884000+00:00,0.2
2022-09-04 13:34:49.966000+00:00,0.205
2022-09-04 13:34:50.076000+00:00,0.175
2022-09-04 13:34:50.186000+00:00,0.135
2022-09-04 13:34:50.296000+00:00,0.125
2022-09-04 13:34:50.379000+00:00,0.11
2022-09-04 13:34:50.463000+00:00,0.14
2022-09-04 13:34:50.579000+00:00,0.16
2022-09-04 13:34:50.695000+00:00,0.17
2022-09-04 13:34:50.811000+00:00,0.14
2022-09-04 13:34:50.898000+00:00,0.09
2022-09-04 13:34:50.985000+00:00,0.115
2022-09-04 13:34:51.101000+00:00,0.11
2022-09-04 13:34:51.217000+00:00,0.195
2022-09-04 13:34:51.333000+00:00,0.135
2022-09-04 13:34:51.420000+00:00,0.1
2022-09-04 13:34:51.506000+00:00,0.13
2022-09-04 13:34:51.616000+00:00,0.17
2022-09-04 13:34:51.726000+00:00,0.205
2022-09-04 13:34:51.809000+00:00,0.14
2022-09-04 13:34:51.891000+00:00,0.095
2022-09-04 13:34:52.001000+00:00,0.13
2022-09-04 13:34:52.111000+00:00,0.085
2022-09-04 13:34:52.221000+00:00,0.09
2022-09-04 13:34:52.304000+00:00,0.1
2022-09-04 13:34:52.386000+00:00,0.11
2022-09-04 13:34:52.496000+00:00,0.12
2022-09-04 13:34:52.606000+00:00,0.06
2022-09-04 13:34:52.716000+00:00,0.115
2022-09-04 13:34:52.799000+00:00,0.2
2022-09-04 13:34:52.881000+00:00,0.24
2022-09-04 13:34:52.991000+00:00,0.115
2022-09-04 13:34:53.101000+00:00,0.41
2022-09-04 13:34:53.211000+00:00,0.89
2022-09-04 13:34:53.294000+00:00,0.79
2022-09-04 13:34:53.376000+00:00,0.725
2022-09-04 13:34:53.488000+00:00,0.615
2022-09-04 13:34:53.604000+00:00,0.525
2022-09-04 13:34:53.720000+00:00,0.505
2022-09-04 13:34:53.807000+00:00,0.31
2022-09-04 13:34:53.894000+00:00,0.085
2022-09-04 13:34:54.010000+00:00,0.09
2022-09-04 13:34:54.126000+00:00,0.075
2022-09-04 13:34:54.242000+00:00,0.125
2022-09-04 13:34:54.329000+00:00,0.09
2022-09-04 13:34:54.416000+00:00,0.13
2022-09-04 13:34:54.528000+00:00,0.12
2022-09-04 13:34:54.626000+00:00,0.03
2022-09-04 13:34:54.725000+00:00,0.07
2022-09-04 13:34:54.823000+00:00,0.06
2022-09-04 13:34:54.921000+00:00,0.06
2022-09-04 13:34:55.020000+00:00,0.075
2022-09-04 13:34:55.118000+00:00,0.085
2022-09-04 13:34:55.192000+00:00,0.06
2022-09-04 13:34:55.266000+00:00,0.08
2022-09-04 13:34:55.364000+00:00,0.105
2022-09-04 13:34:55.466000+00:00,0.09
2022-09-04 13:34:55.576000+00:00,0.09
2022-09-04 13:34:55.686000+00:00,0.055
2022-09-04 13:34:55.769000+00:00,0.05
2022-09-04 13:34:55.851000+00:00,0.065
2022-09-04 13:34:55.961000+00:00,0.085
2022-09-04 13:34:56.071000+00:00,0.075
2022-09-04 13:34:56.181000+00:00,0.125
2022-09-04 13:34:56.264000+00:00,0.1
2022-09-04 13:34:56.346000+00:00,0.07
2022-09-04 13:34:56.456000+00:00,0.095
2022-09-04 13:34:56.566000+00:00,0.085
2022-09-04 13:34:56.676000+00:00,0.09
2022-09-04 13:34:56.786000+00:00,0.065
2022-09-04 13:34:56.896000+00:00,0.06
2022-09-04 13:34:57.006000+00:00,0.105
2022-09-04 13:34:57.089000+00:00,0.09
2022-09-04 13:34:57.171000+00:00,0.05
2022-09-04 13:34:57.281000+00:00,0.075
2022-09-04 13:34:57.391000+00:00,0.065
2022-09-04 13:34:57.503000+00:00,0.065
2022-09-04 13:34:57.619000+00:00,0.07
2022-09-04 13:34:57.706000+00:00,0.13
2022-09-04 13:34:57.794000+00:00,0.09
2022-09-04 13:34:57.910000+00:00,0.09
2022-09-04 13:34:57.998000+00:00,0.08
2022-09-04 13:34:58.085000+00:00,0.115
2022-09-04 13:34:58.201000+00:00,0.115
2022-09-04 13:34:58.289000+00:00,0.12
2022-09-04 13:34:58.376000+00:00,0.14
2022-09-04 13:34:58.490000+00:00,0.13
2022-09-04 13:34:58.594000+00:00,0.145
2022-09-04 13:34:58.698000+00:00,0.125
2022-09-04 13:34:58.802000+00:00,0.11
2022-09-04 13:34:58.906000+00:00,0.115
2022-09-04 13:34:59.011000+00:00,0.11
2022-09-04 13:34:59.089000+00:00,0.12
2022-09-04 13:34:59.167000+00:00,0.12
2022-09-04 13:34:59.271000+00:00,0.115
2022-09-04 13:34:59.375000+00:00,0.11
2022-09-04 13:34:59.481000+00:00,0.08
2022-09-04 13:34:59.591000+00:00,0.11
2022-09-04 13:34:59.701000+00:00,0.09
2022-09-04 13:34:59.784000+00:00,0.13
2022-09-04 13:34:59.866000+00:00,0.075
2022-09-04 13:34:59.976000+00:00,0.13
2022-09-04 13:35:00.086000+00:00,0.105
2022-09-04 13:35:00.196000+00:00,0.075
2022-09-04 13:35:00.279000+00:00,0.08
2022-09-04 13:35:00.361000+00:00,0.08
2022-09-04 13:35:00.473000+00:00,0.115
2022-09-04 13:35:00.589000+00:00,0.09
2022-09-04 13:35:00.676000+00:00,0.08
2022-09-04 13:35:00.764000+00:00,0.095
2022-09-04 13:35:00.880000+00:00,0.08
2022-09-04 13:35:00.968000+00:00,0.1
2022-09-04 13:35:01.055000+00:00,0.08
2022-09-04 13:35:01.171000+00:00,0.14
2022-09-04 13:35:01.259000+00:00,0.06
2022-09-04 13:35:01.346000+00:00,0.07
2022-09-04 13:35:01.461000+00:00,0.105
2022-09-04 13:35:01.571000+00:00,0.075
2022-09-04 13:35:01.681000+00:00,0.1
2022-09-04 13:35:01.764000+00:00,0.06
2022-09-04 13:35:01.846000+00:00,0.055
2022-09-04 13:35:01.956000+00:00,0.095
2022-09-04 13:35:02.066000+00:00,0.115
2022-09-04 13:35:02.176000+00:00,0.075
2022-09-04 13:35:02.259000+00:00,0.06
2022-09-04 13:35:02.341000+00:00,0.165
2022-09-04 13:35:02.451000+00:00,0.07
2022-09-04 13:35:02.561000+00:00,0.07
2022-09-04 13:35:02.671000+00:00,0.075
2022-09-04 13:35:02.781000+00:00,0.11
2022-09-04 13:35:02.891000+00:00,0.11
2022-09-04 13:35:02.974000+00:00,0.11
2022-09-04 13:35:03.056000+00:00,0.11
2022-09-04 13:35:03.166000+00:00,0.165
2022-09-04 13:35:03.276000+00:00,0.115
2022-09-04 13:35:03.386000+00:00,0.11
2022-09-04 13:35:03.496000+00:00,0.145
2022-09-04 13:35:03.606000+00:00,0.15
2022-09-04 13:35:03.689000+00:00,0.12
2022-09-04 13:35:03.771000+00:00,0.13
2022-09-04 13:35:03.881000+00:00,0.12
2022-09-04 13:35:03.991000+00:00,0.205
2022-09-04 13:35:04.101000+00:00,0.125
2022-09-04 13:35:04.184000+00:00,0.13
2022-09-04 13:35:04.266000+00:00,0.125
2022-09-04 13:35:04.376000+00:00,0.125
2022-09-04 13:35:04.488000+00:00,0.11
2022-09-04 13:35:04.575000+00:00,0.13
2022-09-04 13:35:04.662000+00:00,0.095
2022-09-04 13:35:04.779000+00:00,0.1
2022-09-04 13:35:04.895000+00:00,0.12
2022-09-04 13:35:04.983000+00:00,0.1
2022-09-04 13:35:05.070000+00:00,0.1
2022-09-04 13:35:05.186000+00:00,0.1
2022-09-04 13:35:05.274000+00:00,0.1
2022-09-04 13:35:05.361000+00:00,0.09
2022-09-04 13:35:05.476000+00:00,0.11
2022-09-04 13:35:05.586000+00:00,0.11
2022-09-04 13:35:05.696000+00:00,0.12
2022-09-04 13:35:05.806000+00:00,0.115
2022-09-04 13:35:05.916000+00:00,0.155
2022-09-04 13:35:05.999000+00:00,0.13
2022-09-04 13:35:06.081000+00:00,0.095
2022-09-04 13:35:06.191000+00:00,0.095
2022-09-04 13:35:06.301000+00:00,0.13
2022-09-04 13:35:06.411000+00:00,0.095
2022-09-04 13:35:06.521000+00:00,0.085
2022-09-04 13:35:06.631000+00:00,0.09
2022-09-04 13:35:06.714000+00:00,0.08
2022-09-04 13:35:06.796000+00:00,0.11
2022-09-04 13:35:06.906000+00:00,0.07
2022-09-04 13:35:07.016000+00:00,0.095
2022-09-04 13:35:07.126000+00:00,0.075
2022-09-04 13:35:07.209000+00:00,0.06
2022-09-04 13:35:07.291000+00:00,0.13
2022-09-04 13:35:07.401000+00:00,0.085
2022-09-04 13:35:07.510000+00:00,0.085
2022-09-04 13:35:07.614000+00:00,0.08
2022-09-04 13:35:07.718000+00:00,0.15
2022-09-04 13:35:07.822000+00:00,0.165
2022-09-04 13:35:07.900000+00:00,0.2
2022-09-04 13:35:07.978000+00:00,0.16
2022-09-04 13:35:08.083000+00:00,0.135
2022-09-04 13:35:08.187000+00:00,0.2
2022-09-04 13:35:08.291000+00:00,0.205
2022-09-04 13:35:08.395000+00:00,0.255
2022-09-04 13:35:08.503000+00:00,0.24
2022-09-04 13:35:08.590000+00:00,0.3
2022-09-04 13:35:08.677000+00:00,0.38
2022-09-04 13:35:08.794000+00:00,0.345
2022-09-04 13:35:08.910000+00:00,0.385
2022-09-04 13:35:08.998000+00:00,0.41
2022-09-04 13:35:09.085000+00:00,0.38
2022-09-04 13:35:09.201000+00:00,0.345
2022-09-04 13:35:09.289000+00:00,0.33
2022-09-04 13:35:09.376000+00:00,0.465
2022-09-04 13:35:09.491000+00:00,0.54
2022-09-04 13:35:09.601000+00:00,0.645
2022-09-04 13:35:09.711000+00:00,0.635
2022-09-04 13:35:09.821000+00:00,0.565
2022-09-04 13:35:09.904000+00:00,0.45
2022-09-04 13:35:09.986000+00:00,0.36
2022-09-04 13:35:10.096000+00:00,0.255
2022-09-04 13:35:10.206000+00:00,0.24
2022-09-04 13:35:10.316000+00:00,0.225
2022-09-04 13:35:10.426000+00:00,0.2
2022-09-04 13:35:10.536000+00:00,0.215
2022-09-04 13:35:10.646000+00:00,0.225
2022-09-04 13:35:10.729000+00:00,0.22
2022-09-04 13:35:10.811000+00:00,0.225
2022-09-04 13:35:10.921000+00:00,0.25
2022-09-04 13:35:11.031000+00:00,0.24
2022-09-04 13:35:11.141000+00:00,0.275
2022-09-04 13:35:11.224000+00:00,0.27
2022-09-04 13:35:11.306000+00:00,0.255
2022-09-04 13:35:11.416000+00:00,0.205
2022-09-04 13:35:11.526000+00:00,0.2
2022-09-04 13:35:11.636000+00:00,0.22
2022-09-04 13:35:11.719000+00:00,0.24
2022-09-04 13:35:11.801000+00:00,0.21
2022-09-04 13:35:11.911000+00:00,0.21
2022-09-04 13:35:12.021000+00:00,0.2
2022-09-04 13:35:12.131000+00:00,0.2
2022-09-04 13:35:12.214000+00:00,0.2
2022-09-04 13:35:12.296000+00:00,0.215
2022-09-04 13:35:12.406000+00:00,0.235
2022-09-04 13:35:12.516000+00:00,0.24
2022-09-04 13:35:12.626000+00:00,0.205
2022-09-04 13:35:12.709000+00:00,0.22
2022-09-04 13:35:12.791000+00:00,0.22
2022-09-04 13:35:12.901000+00:00,0.22
2022-09-04 13:35:13.011000+00:00,0.235
2022-09-04 13:35:13.121000+00:00,0.225
2022-09-04 13:35:13.204000+00:00,0.26
2022-09-04 13:35:13.286000+00:00,0.345
2022-09-04 13:35:13.396000+00:00,0.335
2022-09-04 13:35:13.505000+00:00,0.42
2022-09-04 13:35:13.609000+00:00,0.48
2022-09-04 13:35:13.713000+00:00,0.575
2022-09-04 13:35:13.791000+00:00,0.6
2022-09-04 13:35:13.869000+00:00,0.71
2022-09-04 13:35:13.973000+00:00,0.8
2022-09-04 13:35:14.078000+00:00,0.865
2022-09-04 13:35:14.182000+00:00,0.885
2022-09-04 13:35:14.286000+00:00,0.92
2022-09-04 13:35:14.390000+00:00,0.94
2022-09-04 13:35:14.498000+00:00,0.955
2022-09-04 13:35:14.585000+00:00,1.03
2022-09-04 13:35:14.672000+00:00,1.025
2022-09-04 13:35:14.788000+00:00,1.07
2022-09-04 13:35:14.904000+00:00,1.085
2022-09-04 13:35:15.020000+00:00,1.115
2022-09-04 13:35:15.107000+00:00,1.1
2022-09-04 13:35:15.194000+00:00,1.09
2022-09-04 13:35:15.310000+00:00,1.065
2022-09-04 13:35:15.426000+00:00,1.1
2022-09-04 13:35:15.541000+00:00,1.175
2022-09-04 13:35:15.624000+00:00,1.21
2022-09-04 13:35:15.706000+00:00,1.175
2022-09-04 13:35:15.816000+00:00,1.075
2022-09-04 13:35:15.926000+00:00,1.02
2022-09-04 13:35:16.036000+00:00,1.07
2022-09-04 13:35:16.119000+00:00,1
2022-09-04 13:35:16.201000+00:00,1.02
2022-09-04 13:35:16.311000+00:00,1.07
2022-09-04 13:35:16.421000+00:00,0.99
2022-09-04 13:35:16.531000+00:00,0.985
2022-09-04 13:35:16.614000+00:00,1.02
2022-09-04 13:35:16.696000+00:00,1.01
2022-09-04 13:35:16.806000+00:00,1.1
2022-09-04 13:35:16.916000+00:00,1.005
2022-09-04 13:35:17.026000+00:00,0.94
2022-09-04 13:35:17.109000+00:00,0.97
2022-09-04 13:35:17.191000+00:00,0.86
2022-09-04 13:35:17.301000+00:00,0.835
2022-09-04 13:35:17.411000+00:00,0.715
2022-09-04 13:35:17.521000+00:00,0.745
2022-09-04 13:35:17.604000+00:00,0.73
2022-09-04 13:35:17.686000+00:00,0.71
2022-09-04 13:35:17.796000+00:00,0.605
2022-09-04 13:35:17.906000+00:00,0.545
2022-09-04 13:35:18.016000+00:00,0.505
2022-09-04 13:35:18.099000+00:00,0.43
2022-09-04 13:35:18.181000+00:00,0.45
2022-09-04 13:35:18.291000+00:00,0.345
2022-09-04 13:35:18.401000+00:00,0.315
2022-09-04 13:35:18.513000+00:00,0.245
2022-09-04 13:35:18.600000+00:00,0.17
2022-09-04 13:35:18.687000+00:00,0.22
2022-09-04 13:35:18.803000+00:00,0.325
2022-09-04 13:35:18.919000+00:00,0.325
2022-09-04 13:35:19.035000+00:00,0.32
2022-09-04 13:35:19.122000+00:00,0.23
2022-09-04 13:35:19.209000+00:00,0.215
2022-09-04 13:35:19.325000+00:00,0.195
2022-09-04 13:35:19.441000+00:00,0.17
2022-09-04 13:35:19.553000+00:00,0.16
2022-09-04 13:35:19.652000+00:00,0.225
2022-09-04 13:35:19.751000+00:00,0.24
2022-09-04 13:35:19.850000+00:00,0.215
2022-09-04 13:35:19.949000+00:00,0.21
2022-09-04 13:35:20.048000+00:00,0.27
2022-09-04 13:35:20.147000+00:00,0.18
2022-09-04 13:35:20.246000+00:00,0.275
2022-09-04 13:35:20.345000+00:00,0.245
2022-09-04 13:35:20.444000+00:00,0.23
2022-09-04 13:35:45.489000+00:00,0
2022-09-04 13:35:45.567000+00:00,0
2022-09-04 12:18:49.419000+00:00,3.81
2022-09-04 12:18:49.517000+00:00,3.815
2022-09-04 12:18:49.616000+00:00,3.9
2022-09-04 12:18:49.690000+00:00,3.96
2022-09-04 12:18:49.763000+00:00,3.895
2022-09-04 12:18:49.862000+00:00,3.855
2022-09-04 12:18:49.960000+00:00,3.96
2022-09-04 12:18:50.058000+00:00,4.09
2022-09-04 12:18:50.157000+00:00,3.95
2022-09-04 12:18:50.231000+00:00,3.97
2022-09-04 12:18:50.305000+00:00,3.98
2022-09-04 12:18:50.417000+00:00,4.04
2022-09-04 12:18:50.533000+00:00,4.015
2022-09-04 12:18:50.650000+00:00,4.06
2022-09-04 12:18:50.737000+00:00,4.01
2022-09-04 12:18:50.824000+00:00,4.065
2022-09-04 12:18:50.941000+00:00,4.09
2022-09-04 12:18:51.057000+00:00,4.09
2022-09-04 12:18:51.174000+00:00,4.035
2022-09-04 12:18:51.290000+00:00,4.105
2022-09-04 12:18:51.375000+00:00,4.06
2022-09-04 12:18:51.457000+00:00,4.11
2022-09-04 12:18:51.567000+00:00,4.11
2022-09-04 12:18:51.677000+00:00,4.07
2022-09-04 12:18:51.787000+00:00,4.015
2022-09-04 12:18:51.897000+00:00,4.01
2022-09-04 12:18:51.980000+00:00,3.98
2022-09-04 12:18:52.062000+00:00,4.035
2022-09-04 12:18:52.172000+00:00,4.11
2022-09-04 12:18:52.282000+00:00,4.095
2022-09-04 12:18:52.392000+00:00,4.065
2022-09-04 12:18:52.475000+00:00,3.99
2022-09-04 12:18:52.557000+00:00,4.045
2022-09-04 12:18:52.667000+00:00,4.015
2022-09-04 12:18:52.777000+00:00,4.075
2022-09-04 12:18:52.887000+00:00,3.96
2022-09-04 12:18:52.997000+00:00,4.035
2022-09-04 12:18:53.080000+00:00,4
2022-09-04 12:18:53.162000+00:00,4.045
2022-09-04 12:18:53.272000+00:00,4
2022-09-04 12:18:53.381000+00:00,3.99
2022-09-04 12:18:53.485000+00:00,3.96
2022-09-04 12:18:53.563000+00:00,3.98
2022-09-04 12:18:53.641000+00:00,4.01
2022-09-04 12:18:53.745000+00:00,3.96
2022-09-04 12:18:53.849000+00:00,3.975
2022-09-04 12:18:53.954000+00:00,3.97
2022-09-04 12:18:54.032000+00:00,4.01
2022-09-04 12:18:54.110000+00:00,4.01
2022-09-04 12:18:54.214000+00:00,3.98
2022-09-04 12:18:54.318000+00:00,3.935
2022-09-04 12:18:54.442000+00:00,3.945
2022-09-04 12:18:54.573000+00:00,3.97
2022-09-04 12:18:54.671000+00:00,3.98
2022-09-04 12:18:54.769000+00:00,3.975
2022-09-04 12:18:54.899000+00:00,3.975
2022-09-04 12:18:55.030000+00:00,3.955
2022-09-04 12:18:55.161000+00:00,3.96
2022-09-04 12:18:55.259000+00:00,3.94
2022-09-04 12:18:55.357000+00:00,3.99
2022-09-04 12:18:55.464000+00:00,3.995
2022-09-04 12:18:55.563000+00:00,4.04
2022-09-04 12:18:55.662000+00:00,4.065
2022-09-04 12:18:55.736000+00:00,4.08
2022-09-04 12:18:55.810000+00:00,4.05
2022-09-04 12:18:55.909000+00:00,3.97
2022-09-04 12:18:56.008000+00:00,3.955
2022-09-04 12:18:56.107000+00:00,3.93
2022-09-04 12:18:56.206000+00:00,3.97
2022-09-04 12:18:56.281000+00:00,3.97
2022-09-04 12:18:56.355000+00:00,3.93
2022-09-04 12:18:56.467000+00:00,3.93
2022-09-04 12:18:56.583000+00:00,3.91
2022-09-04 12:18:56.700000+00:00,3.91
2022-09-04 12:18:56.816000+00:00,3.975
2022-09-04 12:18:56.904000+00:00,3.97
2022-09-04 12:18:56.991000+00:00,4.02
2022-09-04 12:18:57.107000+00:00,4.105
2022-09-04 12:18:57.224000+00:00,4.125
2022-09-04 12:18:57.340000+00:00,4.235
2022-09-04 12:18:57.422000+00:00,4.2
